lego_set_id,lego_set_title,rebrickable_lego_set_url,bricket_lego_set_url,brickpicker_lego_set_url
75040-1,general-grievous-wheel-bike-star-wars-2014,http://rebrickable.com/sets/75040-1/general-grievous-wheel-bike-star-wars-2014,http://brickset.com/sets/75040-1,http://www.brickpicker.com/bpms/set.cfm?set=75040-1
75044-1,droid-tri-fighter-star-wars-2014,http://rebrickable.com/sets/75044-1/droid-tri-fighter-star-wars-2014,http://brickset.com/sets/75044-1,http://www.brickpicker.com/bpms/set.cfm?set=75044-1
60034-1,arctic-helicrane-arctic-2014,http://rebrickable.com/sets/60034-1/arctic-helicrane-arctic-2014,http://brickset.com/sets/60034-1,http://www.brickpicker.com/bpms/set.cfm?set=60034-1
21204-1,town-master-fusion-2014,http://rebrickable.com/sets/21204-1/town-master-fusion-2014,http://brickset.com/sets/21204-1,http://www.brickpicker.com/bpms/set.cfm?set=21204-1
70131-1,rogons-rock-flinger-legends-of-chima-2014,http://rebrickable.com/sets/70131-1/rogons-rock-flinger-legends-of-chima-2014,http://brickset.com/sets/70131-1,http://www.brickpicker.com/bpms/set.cfm?set=70131-1
70726-1,destructoid-ninjago-2014,http://rebrickable.com/sets/70726-1/destructoid-ninjago-2014,http://brickset.com/sets/70726-1,http://www.brickpicker.com/bpms/set.cfm?set=70726-1
4000010-1,lego-house-lego-brand-store-2014,http://rebrickable.com/sets/4000010-1/lego-house-lego-brand-store-2014,http://brickset.com/sets/4000010-1,http://www.brickpicker.com/bpms/set.cfm?set=4000010-1
41052-1,ariel%E2%80%99s-magical-kiss-disney-princess-2014,http://rebrickable.com/sets/41052-1/ariel%E2%80%99s-magical-kiss-disney-princess-2014,http://brickset.com/sets/41052-1,http://www.brickpicker.com/bpms/set.cfm?set=41052-1
60048-1,police-dog-unit-police-2014,http://rebrickable.com/sets/60048-1/police-dog-unit-police-2014,http://brickset.com/sets/60048-1,http://www.brickpicker.com/bpms/set.cfm?set=60048-1
70161-1,tremor-track-infiltration-ultra-agents-2014,http://rebrickable.com/sets/70161-1/tremor-track-infiltration-ultra-agents-2014,http://brickset.com/sets/70161-1,http://www.brickpicker.com/bpms/set.cfm?set=70161-1
41026-1,sunshine-harvest-friends-2014,http://rebrickable.com/sets/41026-1/sunshine-harvest-friends-2014,http://brickset.com/sets/41026-1,http://www.brickpicker.com/bpms/set.cfm?set=41026-1
76015-1,doc-ock-truck-heist-super-heroes-2014,http://rebrickable.com/sets/76015-1/doc-ock-truck-heist-super-heroes-2014,http://brickset.com/sets/76015-1,http://www.brickpicker.com/bpms/set.cfm?set=76015-1
75048-1,the-phantom-star-wars-2014,http://rebrickable.com/sets/75048-1/the-phantom-star-wars-2014,http://brickset.com/sets/75048-1,http://www.brickpicker.com/bpms/set.cfm?set=75048-1
60059-1,logging-truck-city-2014,http://rebrickable.com/sets/60059-1/logging-truck-city-2014,http://brickset.com/sets/60059-1,http://www.brickpicker.com/bpms/set.cfm?set=60059-1
60056-1,tow-truck-city-2014,http://rebrickable.com/sets/60056-1/tow-truck-city-2014,http://brickset.com/sets/60056-1,http://www.brickpicker.com/bpms/set.cfm?set=60056-1
21206-1,create-and-race-fusion-2014,http://rebrickable.com/sets/21206-1/create-and-race-fusion-2014,http://brickset.com/sets/21206-1,http://www.brickpicker.com/bpms/set.cfm?set=21206-1
75038-1,jedi-interceptor-star-wars-2014,http://rebrickable.com/sets/75038-1/jedi-interceptor-star-wars-2014,http://brickset.com/sets/75038-1,http://www.brickpicker.com/bpms/set.cfm?set=75038-1
60058-1,suv-with-watercraft-city-2014,http://rebrickable.com/sets/60058-1/suv-with-watercraft-city-2014,http://brickset.com/sets/60058-1,http://www.brickpicker.com/bpms/set.cfm?set=60058-1
44029-1,queen-beast-vs.-furno-evo-stormer-hero-factory-2014,http://rebrickable.com/sets/44029-1/queen-beast-vs.-furno-evo-stormer-hero-factory-2014,http://brickset.com/sets/44029-1,http://www.brickpicker.com/bpms/set.cfm?set=44029-1
70141-1,vardys-ice-vulture-glider-legends-of-chima-2014,http://rebrickable.com/sets/70141-1/vardys-ice-vulture-glider-legends-of-chima-2014,http://brickset.com/sets/70141-1,http://www.brickpicker.com/bpms/set.cfm?set=70141-1
31020-1,twinblade-adventures-creator-2014,http://rebrickable.com/sets/31020-1/twinblade-adventures-creator-2014,http://brickset.com/sets/31020-1,http://www.brickpicker.com/bpms/set.cfm?set=31020-1
4000015-1,lom-building-b-lego-brand-store-2014,http://rebrickable.com/sets/4000015-1/lom-building-b-lego-brand-store-2014,http://brickset.com/sets/4000015-1,http://www.brickpicker.com/bpms/set.cfm?set=4000015-1
21205-1,battle-towers-fusion-2014,http://rebrickable.com/sets/21205-1/battle-towers-fusion-2014,http://brickset.com/sets/21205-1,http://www.brickpicker.com/bpms/set.cfm?set=21205-1
75041-1,vulture-droid-star-wars-2014,http://rebrickable.com/sets/75041-1/vulture-droid-star-wars-2014,http://brickset.com/sets/75041-1,http://www.brickpicker.com/bpms/set.cfm?set=75041-1
40118-1,buildable-brick-box-2x2-lego-brand-store-2014,http://rebrickable.com/sets/40118-1/buildable-brick-box-2x2-lego-brand-store-2014,http://brickset.com/sets/40118-1,http://www.brickpicker.com/bpms/set.cfm?set=40118-1
40114-1,lego%C2%AE-friends-buildable-jewelry-box-friends-2014,http://rebrickable.com/sets/40114-1/lego%C2%AE-friends-buildable-jewelry-box-friends-2014,http://brickset.com/sets/40114-1,http://www.brickpicker.com/bpms/set.cfm?set=40114-1
75039-1,v-wing-starfighter-star-wars-2014,http://rebrickable.com/sets/75039-1/v-wing-starfighter-star-wars-2014,http://brickset.com/sets/75039-1,http://www.brickpicker.com/bpms/set.cfm?set=75039-1
70803-1,cloud-cuckoo-palace-the-lego-movie-2014,http://rebrickable.com/sets/70803-1/cloud-cuckoo-palace-the-lego-movie-2014,http://brickset.com/sets/70803-1,http://www.brickpicker.com/bpms/set.cfm?set=70803-1
60043-1,prisoner-transporter-police-2014,http://rebrickable.com/sets/60043-1/prisoner-transporter-police-2014,http://brickset.com/sets/60043-1,http://www.brickpicker.com/bpms/set.cfm?set=60043-1
70721-1,kai-fighter-ninjago-2014,http://rebrickable.com/sets/70721-1/kai-fighter-ninjago-2014,http://brickset.com/sets/70721-1,http://www.brickpicker.com/bpms/set.cfm?set=70721-1
76019-1,starblaster-showdown-guardians-of-the-galaxy-2014,http://rebrickable.com/sets/76019-1/starblaster-showdown-guardians-of-the-galaxy-2014,http://brickset.com/sets/76019-1,http://www.brickpicker.com/bpms/set.cfm?set=76019-1
79119-1,mutation-chamber-unleashed-teenage-mutant-ninja-turtles-2014,http://rebrickable.com/sets/79119-1/mutation-chamber-unleashed-teenage-mutant-ninja-turtles-2014,http://brickset.com/sets/79119-1,http://www.brickpicker.com/bpms/set.cfm?set=79119-1
60057-1,camper-van-city-2014,http://rebrickable.com/sets/60057-1/camper-van-city-2014,http://brickset.com/sets/60057-1,http://www.brickpicker.com/bpms/set.cfm?set=60057-1
44022-1,evo-xl-machine-hero-factory-2014,http://rebrickable.com/sets/44022-1/evo-xl-machine-hero-factory-2014,http://brickset.com/sets/44022-1,http://www.brickpicker.com/bpms/set.cfm?set=44022-1
44028-1,surge-rocka-combat-machine-heroes-2014,http://rebrickable.com/sets/44028-1/surge-rocka-combat-machine-heroes-2014,http://brickset.com/sets/44028-1,http://www.brickpicker.com/bpms/set.cfm?set=44028-1
31022-1,turbo-quad-traffic-2014,http://rebrickable.com/sets/31022-1/turbo-quad-traffic-2014,http://brickset.com/sets/31022-1,http://www.brickpicker.com/bpms/set.cfm?set=31022-1
40183-1,bricktober-town-hall-modular-buildings-2014,http://rebrickable.com/sets/40183-1/bricktober-town-hall-modular-buildings-2014,http://brickset.com/sets/40183-1,http://www.brickpicker.com/bpms/set.cfm?set=40183-1
41033-1,jungle-falls-rescue-jungle-rescue-2014,http://rebrickable.com/sets/41033-1/jungle-falls-rescue-jungle-rescue-2014,http://brickset.com/sets/41033-1,http://www.brickpicker.com/bpms/set.cfm?set=41033-1
42021-1,snowmobile-technic-2014,http://rebrickable.com/sets/42021-1/snowmobile-technic-2014,http://brickset.com/sets/42021-1,http://www.brickpicker.com/bpms/set.cfm?set=42021-1
70129-1,lavertus-twin-blade-legends-of-chima-2014,http://rebrickable.com/sets/70129-1/lavertus-twin-blade-legends-of-chima-2014,http://brickset.com/sets/70129-1,http://www.brickpicker.com/bpms/set.cfm?set=70129-1
76011-1,batman%3A-man-bat-attack-super-heroes-2014,http://rebrickable.com/sets/76011-1/batman%3A-man-bat-attack-super-heroes-2014,http://brickset.com/sets/76011-1,http://www.brickpicker.com/bpms/set.cfm?set=76011-1
75037-1,battle-on-saleucami-star-wars-2014,http://rebrickable.com/sets/75037-1/battle-on-saleucami-star-wars-2014,http://brickset.com/sets/75037-1,http://www.brickpicker.com/bpms/set.cfm?set=75037-1
76017-1,captain-america-vs.-hydra-super-heroes-2014,http://rebrickable.com/sets/76017-1/captain-america-vs.-hydra-super-heroes-2014,http://brickset.com/sets/76017-1,http://www.brickpicker.com/bpms/set.cfm?set=76017-1
40182-1,bricktober-fire-station-modular-buildings-2014,http://rebrickable.com/sets/40182-1/bricktober-fire-station-modular-buildings-2014,http://brickset.com/sets/40182-1,http://www.brickpicker.com/bpms/set.cfm?set=40182-1
40180-1,bricktober-theater-modular-buildings-2014,http://rebrickable.com/sets/40180-1/bricktober-theater-modular-buildings-2014,http://brickset.com/sets/40180-1,http://www.brickpicker.com/bpms/set.cfm?set=40180-1
21110-1,research-institute-cuusoo-2014,http://rebrickable.com/sets/21110-1/research-institute-cuusoo-2014,http://brickset.com/sets/21110-1,http://www.brickpicker.com/bpms/set.cfm?set=21110-1
10667-1,construction-juniors-2014,http://rebrickable.com/sets/10667-1/construction-juniors-2014,http://brickset.com/sets/10667-1,http://www.brickpicker.com/bpms/set.cfm?set=10667-1
41032-1,first-aid-jungle-bike-jungle-rescue-2014,http://rebrickable.com/sets/41032-1/first-aid-jungle-bike-jungle-rescue-2014,http://brickset.com/sets/41032-1,http://www.brickpicker.com/bpms/set.cfm?set=41032-1
40090-1,halloween-bat-lego-brand-store-2014,http://rebrickable.com/sets/40090-1/halloween-bat-lego-brand-store-2014,http://brickset.com/sets/40090-1,http://www.brickpicker.com/bpms/set.cfm?set=40090-1
45007-1,large-farm-duplo-2014,http://rebrickable.com/sets/45007-1/large-farm-duplo-2014,http://brickset.com/sets/45007-1,http://www.brickpicker.com/bpms/set.cfm?set=45007-1
comcon037-1,batman-classic-tv-series-batmobile-batman-ii-2014,http://rebrickable.com/sets/comcon037-1/batman-classic-tv-series-batmobile-batman-ii-2014,http://brickset.com/sets/comcon037-1,http://www.brickpicker.com/bpms/set.cfm?set=comcon037-1
10668-1,the-princess-play-castle-juniors-2014,http://rebrickable.com/sets/10668-1/the-princess-play-castle-juniors-2014,http://brickset.com/sets/10668-1,http://www.brickpicker.com/bpms/set.cfm?set=10668-1
10672-1,batman%3A-defend-the-batcave-juniors-2014,http://rebrickable.com/sets/10672-1/batman%3A-defend-the-batcave-juniors-2014,http://brickset.com/sets/10672-1,http://www.brickpicker.com/bpms/set.cfm?set=10672-1
42027-1,desert-racer-technic-2014,http://rebrickable.com/sets/42027-1/desert-racer-technic-2014,http://brickset.com/sets/42027-1,http://www.brickpicker.com/bpms/set.cfm?set=42027-1
10675-1,police-%E2%80%93-the-big-escape-juniors-2014,http://rebrickable.com/sets/10675-1/police-%E2%80%93-the-big-escape-juniors-2014,http://brickset.com/sets/10675-1,http://www.brickpicker.com/bpms/set.cfm?set=10675-1
41051-1,merida%E2%80%99s-highland-games-disney-princess-2014,http://rebrickable.com/sets/41051-1/merida%E2%80%99s-highland-games-disney-princess-2014,http://brickset.com/sets/41051-1,http://www.brickpicker.com/bpms/set.cfm?set=41051-1
70128-1,braptors-wing-striker-legends-of-chima-2014,http://rebrickable.com/sets/70128-1/braptors-wing-striker-legends-of-chima-2014,http://brickset.com/sets/70128-1,http://www.brickpicker.com/bpms/set.cfm?set=70128-1
42020-1,twin-rotor-helicopter-technic-2014,http://rebrickable.com/sets/42020-1/twin-rotor-helicopter-technic-2014,http://brickset.com/sets/42020-1,http://www.brickpicker.com/bpms/set.cfm?set=42020-1
40112-1,model-catwalk-friends-2014,http://rebrickable.com/sets/40112-1/model-catwalk-friends-2014,http://brickset.com/sets/40112-1,http://www.brickpicker.com/bpms/set.cfm?set=40112-1
40093-1,snowman-lego-brand-store-2014,http://rebrickable.com/sets/40093-1/snowman-lego-brand-store-2014,http://brickset.com/sets/40093-1,http://www.brickpicker.com/bpms/set.cfm?set=40093-1
comcon034-1,rocket-raccoon%E2%80%99s-warbird-guardians-of-the-galaxy-2014,http://rebrickable.com/sets/comcon034-1/rocket-raccoon%E2%80%99s-warbird-guardians-of-the-galaxy-2014,http://brickset.com/sets/comcon034-1,http://www.brickpicker.com/bpms/set.cfm?set=comcon034-1
40092-1,reindeer-lego-brand-store-2014,http://rebrickable.com/sets/40092-1/reindeer-lego-brand-store-2014,http://brickset.com/sets/40092-1,http://www.brickpicker.com/bpms/set.cfm?set=40092-1
40181-1,bricktober-pizza-place-modular-buildings-2014,http://rebrickable.com/sets/40181-1/bricktober-pizza-place-modular-buildings-2014,http://brickset.com/sets/40181-1,http://www.brickpicker.com/bpms/set.cfm?set=40181-1
42026-1,black-champion-racer-technic-2014,http://rebrickable.com/sets/42026-1/black-champion-racer-technic-2014,http://brickset.com/sets/42026-1,http://www.brickpicker.com/bpms/set.cfm?set=42026-1
76010-1,the-penguin-face-off-batman-ii-2014,http://rebrickable.com/sets/76010-1/the-penguin-face-off-batman-ii-2014,http://brickset.com/sets/76010-1,http://www.brickpicker.com/bpms/set.cfm?set=76010-1
31018-1,highway-cruiser-creator-2014,http://rebrickable.com/sets/31018-1/highway-cruiser-creator-2014,http://brickset.com/sets/31018-1,http://www.brickpicker.com/bpms/set.cfm?set=31018-1
40085-1,lego-valentine-holiday-2014,http://rebrickable.com/sets/40085-1/lego-valentine-holiday-2014,http://brickset.com/sets/40085-1,http://www.brickpicker.com/bpms/set.cfm?set=40085-1
comcon039-1,the-ghost-starship-star-wars-2014,http://rebrickable.com/sets/comcon039-1/the-ghost-starship-star-wars-2014,http://brickset.com/sets/comcon039-1,http://www.brickpicker.com/bpms/set.cfm?set=comcon039-1
40091-1,turkey-thanksgiving-2014,http://rebrickable.com/sets/40091-1/turkey-thanksgiving-2014,http://brickset.com/sets/40091-1,http://www.brickpicker.com/bpms/set.cfm?set=40091-1
10671-1,fire-emergency-juniors-2014,http://rebrickable.com/sets/10671-1/fire-emergency-juniors-2014,http://brickset.com/sets/10671-1,http://www.brickpicker.com/bpms/set.cfm?set=10671-1
70801-1,melting-room-the-lego-movie-2014,http://rebrickable.com/sets/70801-1/melting-room-the-lego-movie-2014,http://brickset.com/sets/70801-1,http://www.brickpicker.com/bpms/set.cfm?set=70801-1
40110-1,coin-bank-police-2014,http://rebrickable.com/sets/40110-1/coin-bank-police-2014,http://brickset.com/sets/40110-1,http://www.brickpicker.com/bpms/set.cfm?set=40110-1
70126-1,crocodile-legend-beast-legend-beasts-2014,http://rebrickable.com/sets/70126-1/crocodile-legend-beast-legend-beasts-2014,http://brickset.com/sets/70126-1,http://www.brickpicker.com/bpms/set.cfm?set=70126-1
31017-1,sunset-speeder-creator-2014,http://rebrickable.com/sets/31017-1/sunset-speeder-creator-2014,http://brickset.com/sets/31017-1,http://www.brickpicker.com/bpms/set.cfm?set=31017-1
70123-1,lion-legend-beast-legend-beasts-2014,http://rebrickable.com/sets/70123-1/lion-legend-beast-legend-beasts-2014,http://brickset.com/sets/70123-1,http://www.brickpicker.com/bpms/set.cfm?set=70123-1
41031-1,andreas-mountain-hut-friends-2014,http://rebrickable.com/sets/41031-1/andreas-mountain-hut-friends-2014,http://brickset.com/sets/41031-1,http://www.brickpicker.com/bpms/set.cfm?set=41031-1
40106-1,elves-workshop-christmas-2014,http://rebrickable.com/sets/40106-1/elves-workshop-christmas-2014,http://brickset.com/sets/40106-1,http://www.brickpicker.com/bpms/set.cfm?set=40106-1
70136-1,banana-bash-speedorz-2014,http://rebrickable.com/sets/70136-1/banana-bash-speedorz-2014,http://brickset.com/sets/70136-1,http://www.brickpicker.com/bpms/set.cfm?set=70136-1
41027-1,mias-lemonade-stand-friends-2014,http://rebrickable.com/sets/41027-1/mias-lemonade-stand-friends-2014,http://brickset.com/sets/41027-1,http://www.brickpicker.com/bpms/set.cfm?set=41027-1
60033-1,arctic-ice-crawler-arctic-2014,http://rebrickable.com/sets/60033-1/arctic-ice-crawler-arctic-2014,http://brickset.com/sets/60033-1,http://www.brickpicker.com/bpms/set.cfm?set=60033-1
44025-1,bulk-drill-machine-heroes-2014,http://rebrickable.com/sets/44025-1/bulk-drill-machine-heroes-2014,http://brickset.com/sets/44025-1,http://www.brickpicker.com/bpms/set.cfm?set=44025-1
60042-1,high-speed-police-chase-police-2014,http://rebrickable.com/sets/60042-1/high-speed-police-chase-police-2014,http://brickset.com/sets/60042-1,http://www.brickpicker.com/bpms/set.cfm?set=60042-1
70127-1,wolf-legend-beast-legend-beasts-2014,http://rebrickable.com/sets/70127-1/wolf-legend-beast-legend-beasts-2014,http://brickset.com/sets/70127-1,http://www.brickpicker.com/bpms/set.cfm?set=70127-1
44021-1,splitter-beast-vs.-furno-evo-hero-factory-2014,http://rebrickable.com/sets/44021-1/splitter-beast-vs.-furno-evo-hero-factory-2014,http://brickset.com/sets/44021-1,http://www.brickpicker.com/bpms/set.cfm?set=44021-1
10669-1,turtle-lair-juniors-2014,http://rebrickable.com/sets/10669-1/turtle-lair-juniors-2014,http://brickset.com/sets/10669-1,http://www.brickpicker.com/bpms/set.cfm?set=10669-1
40086-1,lego-easter-bunny-easter-2014,http://rebrickable.com/sets/40086-1/lego-easter-bunny-easter-2014,http://brickset.com/sets/40086-1,http://www.brickpicker.com/bpms/set.cfm?set=40086-1
70139-1,sky-launch-speedorz-2014,http://rebrickable.com/sets/70139-1/sky-launch-speedorz-2014,http://brickset.com/sets/70139-1,http://www.brickpicker.com/bpms/set.cfm?set=70139-1
70125-1,gorilla-legend-beast-legend-beasts-2014,http://rebrickable.com/sets/70125-1/gorilla-legend-beast-legend-beasts-2014,http://brickset.com/sets/70125-1,http://www.brickpicker.com/bpms/set.cfm?set=70125-1
70124-1,eagle-legend-beast-legend-beasts-2014,http://rebrickable.com/sets/70124-1/eagle-legend-beast-legend-beasts-2014,http://brickset.com/sets/70124-1,http://www.brickpicker.com/bpms/set.cfm?set=70124-1
70800-1,escape-glider-the-lego-movie-2014,http://rebrickable.com/sets/70800-1/escape-glider-the-lego-movie-2014,http://brickset.com/sets/70800-1,http://www.brickpicker.com/bpms/set.cfm?set=70800-1
44027-1,breez-flea-machine-heroes-2014,http://rebrickable.com/sets/44027-1/breez-flea-machine-heroes-2014,http://brickset.com/sets/44027-1,http://www.brickpicker.com/bpms/set.cfm?set=44027-1
